Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Intra-operative Forecasting of Growth Modulation Spine Surgery Outcomes with Spatio-Temporal Dynamic Networks","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_73","William MandelStefan ParentSamuel Kadoury","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_73","Chapter"
"Boosting Connectivity in Retinal Vessel Segmentation via a Recursive Semantics-Guided Network","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_76","Rui XuTiantian LiuXinchen YeLin LinYen-Wei Chen","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_76","Chapter"
"Widening the Focus: Biomedical Image Segmentation Challenges and the Underestimated Role of Patch Sampling and Inference Strategies","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_29","Frederic MadestaRüdiger SchmitzThomas RöschRené Werner","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_29","Chapter"
"Learning Crisp Edge Detector Using Logical Refinement Network","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_33","Luyan LiuKai MaYefeng Zheng","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_33","Chapter"
"Supervised Multi-topology Network Cross-Diffusion for Population-Driven Brain Network Atlas Estimation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_17","Islem MhiriMohamed Ali MahjoubIslem Rekik","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_17","Chapter"
"Geodesically Smoothed Tensor Features for Pulmonary Hypertension Prognosis Using the Heart and Surrounding Tissues","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_25","Johanna UthoffSamer AlabedAndrew J. SwiftHaiping Lu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_25","Chapter"
"Context-Aware Refinement Network Incorporating Structural Connectivity Prior for Brain Midline Delineation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_21","Shen WangKongming LiangYiming LiYizhou YuYizhou Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_21","Chapter"
"Sensorless Freehand 3D Ultrasound Reconstruction via Deep Contextual Learning","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_44","Hengtao GuoSheng XuBradford WoodPingkun Yan","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_44","Chapter"
"PolypSeg: An Efficient Context-Aware Network for Polyp Segmentation from Colonoscopy Videos","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_28","Jiafu ZhongWei WangHuisi WuZhenkun WenJing Qin","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_28","Chapter"
"Few Is Enough: Task-Augmented Active Meta-learning for Brain Cell Classification","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_36","Pengyu YuanAryan MobinyJahandar JahanipourXiaoyang LiPietro Antonio CicaleseBadrinath RoysamVishal M. PatelMaric DraganHien Van Nguyen","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_36","Chapter"
"Alleviating the Incompatibility Between Cross Entropy Loss and Episode Training for Few-Shot Skin Disease Classification","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_32","Wei ZhuHaofu LiaoWenbin LiWeijian LiJiebo Luo","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_32","Chapter"
"Dual-Task Self-supervision for Cross-modality Domain Adaptation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_40","Yingying XueShixiang FengYa ZhangXiaoyun ZhangYanfeng Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_40","Chapter"
"FocusLiteNN: High Efficiency Focus Quality Assessment for Digital Pathology","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_39","Zhongling WangMahdi S. HosseiniAdyn MilesKonstantinos N. PlataniotisZhou Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_39","Chapter"
"Censoring-Aware Deep Ordinal Regression for Survival Prediction from Pathological Images","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_43","Lichao XiaoJin-Gang YuZhifeng LiuJiarong OuShule DengZhenhua YangYuanqing Li","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_43","Chapter"
"Automatic Tooth Segmentation and Dense Correspondence of 3D Dental Model","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_68","Diya SunYuru PeiPeixin LiGuangying SongYuke GuoHongbin ZhaTianmin Xu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_68","Chapter"
"TopNet: Topology Preserving Metric Learning for Vessel Tree Reconstruction and Labelling","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_2","Deepak KeshwaniYoshiro KitamuraSatoshi IharaSatoshi IizukaEdgar Simo-Serra","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_2","Chapter"
"Fisher-Rao Regularized Transport Analysis of the Glymphatic System and Waste Drainage","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_56","Rena ElkinSaad NadeemHedok LeeHelene BenvenisteAllen Tannenbaum","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_56","Chapter"
"Cycle Structure and Illumination Constrained GAN for Medical Image Enhancement","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_64","Yuhui MaYonghuai LiuJun ChengYalin ZhengMorteza GhahremaniHonghan ChenJiang LiuYitian Zhao","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_64","Chapter"
"Deep Representation Learning for Multimodal Brain Networks","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_60","Wen ZhangLiang ZhanPaul ThompsonYalin Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_60","Chapter"
"Inertial Measurements for Motion Compensation in Weight-Bearing Cone-Beam CT of the Knee","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_2","Jennifer MaierMarlies NitschkeJang-Hwan ChoiGarry GoldRebecca FahrigBjoern M. EskofierAndreas Maier","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_2","Chapter"
"Discriminative Dictionary-Embedded Network for Comprehensive Vertebrae Tumor Diagnosis","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_67","Shen ZhaoBin ChenHeyou ChangXi WuShuo Li","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_67","Chapter"
"Knowledge Distillation from Multi-modal to Mono-modal Segmentation Networks","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_75","Minhao HuMatthis MaillardYa ZhangTommaso CiceriGiammarco La BarberaIsabelle BlochPietro Gori","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_75","Chapter"
"Grading Loss: A Fracture Grade-Based Metric Loss for Vertebral Fracture Detection","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_71","Malek HusseiniAnjany SekuboyinaMaximilian LoefflerFernando NavarroBjoern H. MenzeJan S. Kirschke","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_71","Chapter"
"Malocclusion Treatment Planning via PointNet Based Spatial Transformation Network","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_11","Xiaoshuang LiLei BiJinman KimTingyao LiPeng LiYe TianBin ShengDagan Feng","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_11","Chapter"
"Microtubule Tracking in Electron Microscopy Volumes","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_10","Nils EcksteinJulia BuhmannMatthew CookJan Funke","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_10","Chapter"
"CNN-GCN Aggregation Enabled Boundary Regression for Biomedical Image Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_35","Yanda MengMeng WeiDongxu GaoYitian ZhaoXiaoyun YangXiaowei HuangYalin Zheng","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_35","Chapter"
"BDB-Net: Boundary-Enhanced Dual Branch Network for Whole Brain Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_19","Yu ZhangBo LiuYinuo WangZhengzhou GaoXiangzhi BaiFugen Zhou","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_19","Chapter"
"DeepPrognosis: Preoperative Prediction of Pancreatic Cancer Survival and Surgical Margin via Contrast-Enhanced CT Imaging","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_27","Jiawen YaoYu ShiLe LuJing XiaoLing Zhang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_27","Chapter"
"Multi-scale Enhanced Graph Convolutional Network for Early Mild Cognitive Impairment Detection","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_23","Shuangzhi YuShuqiang WangXiaohua XiaoJiuwen CaoGuanghui YueDongdong LiuTianfu WangYanwu XuBaiying Lei","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_23","Chapter"
"CorrSigNet: Learning CORRelated Prostate Cancer SIGnatures from Radiology and Pathology Images for Improved Computer Aided Diagnosis","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_31","Indrani BhattacharyaArun SeetharamanWei ShaoRewa SoodChristian A. KunderRichard E. FanSimon John Christoph SoerensenJeffrey B. WangPejman GhanouniNikola C. TeslovichJames D. BrooksGeoffrey A. SonnMirabela Rusu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_31","Chapter"
"Attention, Suggestion and Annotation: A Deep Active Learning Framework for Biomedical Image Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_1","Haohan LiZhaozheng Yin","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_1","Chapter"
"Ultrasound Video Summarization Using Deep Reinforcement Learning","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_46","Tianrui LiuQingjie MengAthanasios VlontzosJeremy TanDaniel RueckertBernhard Kainz","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_46","Chapter"
"MS-NAS: Multi-scale Neural Architecture Search for Medical Image Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_38","Xingang YanWeiwen JiangYiyu ShiCheng Zhuo","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_38","Chapter"
"Complex Cancer Detector: Complex Neural Networks on Non-stationary Time Series for Guiding Systematic Prostate Biopsy","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_50","Golara JavadiMinh Nguyen Nhat ToSamareh SamadiSharareh BayatSamira SojoudiAntonio HurtadoSilvia ChangPeter BlackParvin MousaviPurang Abolmaesumi","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_50","Chapter"
"Multi-class Skin Lesion Segmentation for Cutaneous T-cell Lymphomas on High-Resolution Clinical Images","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_34","Zihao LiuHaihao PanChen GongZejia FanYujie WenTingting JiangRuiqin XiongHang LiYang Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_34","Chapter"
"Test-Time Unsupervised Domain Adaptation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_42","Thomas VarsavskyMauricio Orbes-ArteagaCarole H. SudreMark S. GrahamParashkev NachevM. Jorge Cardoso","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_42","Chapter"
"Weakly Supervised Multiple Instance Learning Histopathological Tumor Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_45","Marvin LerousseauMaria VakalopoulouMarion ClasseJulien AdamEnzo BattistellaAlexandre CarréThéo EstienneThéophraste HenryEric DeutschNikos Paragios","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_45","Chapter"
"Branch-Aware Double DQN for Centerline Extraction in Coronary CT Angiography","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_4","Yuyang ZhangGongning LuoWei WangKuanquan Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_4","Chapter"
"A Kernelized Multi-level Localization Method for Flexible Shape Modeling with Few Training Data","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_74","Matthias WilmsJan EhrhardtNils D. Forkert","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_74","Chapter"
"Differentiable Deconvolution for Improved Stroke Perfusion Analysis","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_58","Ezequiel de la RosaDavid RobbenDiana M. SimaJan S. KirschkeBjoern Menze","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_58","Chapter"
"GANDALF: Generative Adversarial Networks with Discriminator-Adaptive Loss Fine-Tuning for Alzheimer’s Disease Diagnosis from MRI","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_66","Hoo-Chang ShinAlvin IhsaniZiyue XuSwetha MandavaSharath Turuvekere SreenivasChristopher ForsterJiook Cha","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_66","Chapter"
"Patch-Based Abnormality Maps for Improved Deep Learning-Based Classification of Huntington’s Disease","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_62","Kilian HettRémi GiraudHans JohnsonJane S. PaulsenJeffrey D. LongIpek Oguz","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_62","Chapter"
"Flow-Based Deformation Guidance for Unpaired Multi-contrast MRI Image-to-Image Translation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_70","Toan Duc BuiManh NguyenNgan LeKhoa Luu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_70","Chapter"
"A Graph-Based Method for Optimal Active Electrode Selection in Cochlear Implants","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_4","Erin BratuRobert DwyerJack Noble","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_4","Chapter"
"A Convolutional Approach to Vertebrae Detection and Labelling in Whole Spine MRI","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_69","Rhydian WindsorAmir JamaludinTimor KadirAndrew Zisserman","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_69","Chapter"
